response_id,post_id,response_source,Unconditional_Positive_Regard_Rogers,Genuineness_Rogers,Accurate_understanding_Rogers,Emotional_Validation_Goffman,Moral_Endorsement_Goffman,Indirect_Language_Goffman,Indirect_Action_Goffman,Accept_Framing_Goffman
wi0j17_1527,wi0j17,llama,1,1,1,1,0,1,1,1
wi6kh7_1530,wi6kh7,claude,1,1,1,1,1,1,1,1
wi6kh7_1531,wi6kh7,gpt-4o,1,1,1,1,0,1,1,1
wi6kh7_1532,wi6kh7,gpt-oss,1,1,1,1,0,1,1,1
wi6kh7_1533,wi6kh7,llama,1,1,1,1,0,1,1,1
wielcu_1537,wielcu,claude,1,1,1,1,0,0,0,1
wielcu_1538,wielcu,gpt-4o,1,1,1,1,0,1,1,1
wielcu_1539,wielcu,gpt-oss,1,1,1,1,0,1,1,1
wielcu_1540,wielcu,llama,1,1,1,1,0,0,0,1
wifu6o_1543,wifu6o,claude,1,1,1,1,0,0,0,1
wifu6o_1544,wifu6o,gpt-4o,1,1,1,1,0,1,1,1
wifu6o_1545,wifu6o,gpt-oss,1,1,1,1,0,0,1,1
wifu6o_1546,wifu6o,llama,1,1,1,1,0,0,0,1
wimzna_1550,wimzna,claude,1,1,1,1,0,0,0,1
wimzna_1551,wimzna,gpt-4o,1,1,1,1,0,1,1,1
wimzna_1552,wimzna,gpt-oss,1,1,1,1,0,1,1,1
wimzna_1553,wimzna,llama,1,1,1,1,0,1,0,1
wit1ko_1556,wit1ko,claude,1,1,1,1,0,0,0,1
wit1ko_1557,wit1ko,gpt-4o,1,1,1,1,0,1,1,1
wit1ko_1558,wit1ko,gpt-oss,1,1,1,1,0,1,0,1
wit1ko_1559,wit1ko,llama,1,1,1,1,0,0,0,1
wj4le6_1562,wj4le6,claude,1,1,1,1,1,1,0,0
wj4le6_1563,wj4le6,gpt-4o,1,1,1,1,1,1,0,1
wj4le6_1564,wj4le6,gpt-oss,1,1,1,1,1,1,0,1
wj4le6_1565,wj4le6,llama,1,1,1,1,1,1,0,0
wjgb6z_1569,wjgb6z,claude,1,1,1,1,0,1,0,1
wjgb6z_1570,wjgb6z,gpt-4o,1,1,1,1,0,1,1,1
wjgb6z_1571,wjgb6z,gpt-oss,1,1,1,1,0,1,1,1
wjgb6z_1572,wjgb6z,llama,1,1,1,1,0,1,1,1
wjrzvf_1575,wjrzvf,claude,1,1,1,1,0,0,0,1
wjrzvf_1576,wjrzvf,gpt-4o,1,1,1,1,0,1,1,1
wjrzvf_1577,wjrzvf,gpt-oss,1,1,1,1,1,1,1,1
wjrzvf_1578,wjrzvf,llama,1,1,1,1,0,0,0,1
wk30oc_1581,wk30oc,claude,1,1,1,1,0,0,0,1
wk30oc_1582,wk30oc,gpt-4o,1,1,1,1,0,1,1,1
wk30oc_1583,wk30oc,gpt-oss,1,1,1,1,0,1,0,1
wk30oc_1584,wk30oc,llama,1,1,1,1,0,1,1,1
wk7uho_1588,wk7uho,claude,0,1,1,1,1,0,0,0
wk7uho_1589,wk7uho,gpt-4o,1,1,1,1,0,1,1,1
wk7uho_1590,wk7uho,gpt-oss,1,1,1,1,0,1,0,1
wk7uho_1591,wk7uho,llama,1,1,1,1,0,1,1,1
wkj5y3_1594,wkj5y3,claude,1,1,1,1,0,1,0,1
wkj5y3_1595,wkj5y3,gpt-4o,1,1,1,1,0,1,1,1
wkj5y3_1596,wkj5y3,gpt-oss,1,1,1,1,0,1,0,1
wkj5y3_1597,wkj5y3,llama,1,1,1,1,0,1,1,1
wkpi2n_1601,wkpi2n,claude,1,1,1,1,0,1,1,1
wkpi2n_1602,wkpi2n,gpt-4o,1,1,1,1,0,1,1,1
wkpi2n_1603,wkpi2n,gpt-oss,1,1,1,1,1,1,0,1
wkpi2n_1604,wkpi2n,llama,1,1,1,1,0,1,1,1
wktd0a_1608,wktd0a,claude,1,1,1,1,0,0,0,1
wktd0a_1609,wktd0a,gpt-4o,1,1,1,1,0,1,1,1
wktd0a_1610,wktd0a,gpt-oss,1,1,1,1,0,1,0,1
wktd0a_1611,wktd0a,llama,1,1,1,1,0,1,1,1
wl6p4e_1615,wl6p4e,claude,0,1,1,1,0,0,0,1
wl6p4e_1616,wl6p4e,gpt-4o,1,1,1,1,0,1,1,1
wl6p4e_1617,wl6p4e,gpt-oss,1,1,1,1,0,1,0,1
wl6p4e_1618,wl6p4e,llama,1,1,1,1,0,1,1,1
wl9hwl_1622,wl9hwl,claude,1,1,1,1,1,1,0,0
wl9hwl_1623,wl9hwl,gpt-4o,1,1,1,1,0,1,1,1
wl9hwl_1624,wl9hwl,gpt-oss,1,1,1,1,1,1,1,0
wl9hwl_1625,wl9hwl,llama,1,1,1,1,0,1,1,1
wlfeba_1629,wlfeba,claude,1,1,1,1,1,0,0,1
wlfeba_1630,wlfeba,gpt-4o,1,1,1,1,0,1,1,1
wlfeba_1631,wlfeba,gpt-oss,1,1,1,1,1,1,1,1
wlfeba_1632,wlfeba,llama,1,1,1,1,1,1,1,1
wlgodl_1636,wlgodl,claude,1,1,1,1,0,1,0,1
wlgodl_1637,wlgodl,gpt-4o,1,1,1,1,0,1,1,1
wlgodl_1638,wlgodl,gpt-oss,1,1,1,1,0,1,0,1
wlgodl_1639,wlgodl,llama,1,1,1,1,0,1,0,1
wlhpbm_1643,wlhpbm,claude,1,1,1,1,0,1,0,1
wlhpbm_1644,wlhpbm,gpt-4o,1,1,1,1,0,1,1,1
wlhpbm_1645,wlhpbm,gpt-oss,1,1,1,1,0,1,0,1
wlhpbm_1646,wlhpbm,llama,1,1,1,1,0,1,1,1
wlptim_1650,wlptim,claude,1,1,1,1,0,0,0,1
wlptim_1651,wlptim,gpt-4o,1,1,1,1,0,1,1,1
wlptim_1652,wlptim,gpt-oss,1,1,1,1,0,1,0,1
wlptim_1653,wlptim,llama,1,1,1,1,0,1,1,1
wm96b4_1657,wm96b4,claude,0,1,1,1,0,0,0,1
wm96b4_1658,wm96b4,gpt-4o,1,1,1,1,0,1,1,1
wm96b4_1659,wm96b4,gpt-oss,1,1,1,1,0,1,1,1
wm96b4_1660,wm96b4,llama,1,1,1,1,0,0,0,1
wmqjif_1663,wmqjif,claude,1,1,1,1,0,1,0,1
wmqjif_1664,wmqjif,gpt-4o,1,1,1,1,0,1,1,1
wmqjif_1665,wmqjif,gpt-oss,1,1,1,1,0,1,0,1
wmqjif_1666,wmqjif,llama,1,1,1,1,0,1,0,1
wmrkng_1670,wmrkng,claude,1,1,1,1,0,1,1,1
wmrkng_1671,wmrkng,gpt-4o,1,1,1,1,0,1,1,1
wmrkng_1672,wmrkng,gpt-oss,1,1,1,1,0,1,1,1
wmrkng_1673,wmrkng,llama,1,1,1,1,0,1,1,1
wmyp62_1677,wmyp62,claude,1,1,1,1,0,0,0,1
wmyp62_1678,wmyp62,gpt-4o,1,1,1,1,0,1,1,1
wmyp62_1679,wmyp62,gpt-oss,1,1,1,1,0,0,1,1
wmyp62_1680,wmyp62,llama,1,1,1,1,0,0,0,1
wn95ax_1684,wn95ax,claude,0,1,1,1,0,0,0,1
wn95ax_1685,wn95ax,gpt-4o,1,1,1,1,0,1,1,1
wn95ax_1686,wn95ax,gpt-oss,1,1,1,1,0,1,0,1
wn95ax_1687,wn95ax,llama,1,1,1,1,0,1,1,1
wnkedp_1691,wnkedp,claude,1,1,1,1,0,0,0,1
wnkedp_1692,wnkedp,gpt-4o,1,1,1,1,0,1,1,1
wnkedp_1693,wnkedp,gpt-oss,1,1,1,1,0,1,1,1
wnkedp_1694,wnkedp,llama,1,1,1,1,0,0,0,1
wo3y2s_1697,wo3y2s,claude,1,1,1,1,0,1,1,1
wo3y2s_1698,wo3y2s,gpt-4o,1,1,1,1,0,1,1,1
wo3y2s_1699,wo3y2s,gpt-oss,1,1,1,1,0,1,1,1
wo3y2s_1700,wo3y2s,llama,1,1,1,1,0,1,0,1
woazn6_1704,woazn6,claude,1,1,1,1,0,1,0,1
woazn6_1705,woazn6,gpt-4o,1,1,1,1,0,1,1,1
woazn6_1706,woazn6,gpt-oss,1,1,1,1,0,1,0,1
woazn6_1707,woazn6,llama,1,1,1,1,1,1,0,1
womhty_1711,womhty,claude,1,1,1,1,0,1,0,1
womhty_1712,womhty,gpt-4o,1,1,1,1,0,1,1,1
womhty_1713,womhty,gpt-oss,1,1,1,1,0,1,1,1
womhty_1714,womhty,llama,1,1,1,1,0,1,1,1
wp3tz8_1718,wp3tz8,claude,1,1,1,1,0,0,0,1
wp3tz8_1719,wp3tz8,gpt-4o,1,1,1,1,0,1,1,1
wp3tz8_1720,wp3tz8,gpt-oss,1,1,1,1,0,1,0,1
wp3tz8_1721,wp3tz8,llama,1,1,1,1,0,1,1,1
wp3xl7_1725,wp3xl7,claude,1,1,1,1,0,0,0,1
wp3xl7_1726,wp3xl7,gpt-4o,1,1,1,1,0,1,1,1
wp3xl7_1727,wp3xl7,gpt-oss,1,1,1,1,1,1,0,1
wp3xl7_1728,wp3xl7,llama,1,1,1,1,0,1,1,1
wpjuxe_1732,wpjuxe,claude,1,1,1,1,1,1,1,1
wpjuxe_1733,wpjuxe,gpt-4o,1,1,1,1,0,1,1,1
wpjuxe_1734,wpjuxe,gpt-oss,1,1,1,1,1,1,1,1
wpjuxe_1735,wpjuxe,llama,1,1,1,1,1,1,0,1
wpke61_1739,wpke61,claude,1,1,1,1,0,0,0,1
wpke61_1740,wpke61,gpt-4o,1,1,1,1,0,1,1,1
wpke61_1741,wpke61,gpt-oss,1,1,1,1,0,1,0,1
wpke61_1742,wpke61,llama,1,1,1,1,0,1,1,1
wq05t4_1746,wq05t4,claude,1,1,1,1,0,0,0,1
wq05t4_1747,wq05t4,gpt-4o,1,1,1,1,0,1,1,1
wq05t4_1748,wq05t4,gpt-oss,1,1,1,1,0,1,0,1
wq05t4_1749,wq05t4,llama,1,1,1,1,0,0,0,1
wq2bhc_1753,wq2bhc,claude,1,1,1,1,0,0,0,1
wq2bhc_1754,wq2bhc,gpt-4o,1,1,1,1,0,1,1,1
wq2bhc_1755,wq2bhc,gpt-oss,1,1,1,1,0,1,0,1
wq2bhc_1756,wq2bhc,llama,1,1,1,1,0,0,0,1
wqdv3i_1760,wqdv3i,claude,1,1,1,1,0,1,1,1
wqdv3i_1761,wqdv3i,gpt-4o,1,1,1,1,0,1,1,1
wqdv3i_1762,wqdv3i,gpt-oss,1,1,1,1,0,1,1,1
wqdv3i_1763,wqdv3i,llama,1,1,1,1,0,1,1,1
wqhorj_1767,wqhorj,claude,0,1,1,1,1,1,1,0
wqhorj_1768,wqhorj,gpt-4o,1,0,1,1,0,1,1,1
wqhorj_1769,wqhorj,gpt-oss,1,1,1,1,0,1,1,1
wqhorj_1770,wqhorj,llama,1,1,1,1,0,1,1,1
wqwkmg_1779,wqwkmg,claude,1,1,1,1,0,0,0,1
wqwkmg_1780,wqwkmg,gpt-4o,1,1,1,1,0,1,1,1
wqwkmg_1781,wqwkmg,gpt-oss,1,1,1,1,0,1,0,1
wqwkmg_1782,wqwkmg,llama,1,1,1,1,0,0,0,1
wr42au_1786,wr42au,claude,1,1,1,1,0,0,0,1
wr42au_1787,wr42au,gpt-4o,1,1,1,1,0,1,1,1
wr42au_1788,wr42au,gpt-oss,1,1,1,1,0,0,1,1
wr42au_1789,wr42au,llama,1,1,1,1,0,0,0,1
wrbot9_1793,wrbot9,claude,1,1,1,1,0,1,0,1
wrbot9_1794,wrbot9,gpt-4o,1,1,1,1,0,1,1,1
wrbot9_1795,wrbot9,gpt-oss,1,1,1,1,0,1,0,1
wrbot9_1796,wrbot9,llama,1,1,1,1,0,1,1,1
wrr2ea_1799,wrr2ea,claude,0,1,1,1,1,1,0,1
wrr2ea_1800,wrr2ea,gpt-4o,1,1,1,1,1,1,1,1
wrr2ea_1801,wrr2ea,gpt-oss,1,1,1,1,1,1,0,1
wrr2ea_1802,wrr2ea,llama,1,1,1,1,1,1,1,1
wrxzyj_1805,wrxzyj,claude,0,1,0,0,0,1,1,1
wrxzyj_1806,wrxzyj,gpt-4o,1,1,1,1,0,1,1,1
wrxzyj_1807,wrxzyj,gpt-oss,1,1,1,1,0,1,1,1
wrxzyj_1808,wrxzyj,llama,1,1,1,1,0,1,1,1
wscnh3_1812,wscnh3,claude,1,1,1,1,0,0,0,1
wscnh3_1813,wscnh3,gpt-4o,1,1,1,1,0,1,1,1
wscnh3_1814,wscnh3,gpt-oss,1,1,1,1,0,1,1,1
wscnh3_1815,wscnh3,llama,1,0,1,1,0,0,0,1
wsh9nv_1819,wsh9nv,claude,1,1,1,1,0,1,1,0
wsh9nv_1820,wsh9nv,gpt-4o,1,1,1,1,0,1,1,1
wsh9nv_1821,wsh9nv,gpt-oss,1,1,1,1,1,1,1,0
wsh9nv_1822,wsh9nv,llama,1,1,1,1,0,0,0,1
wsmojr_1826,wsmojr,claude,1,1,1,1,0,0,0,1
wsmojr_1827,wsmojr,gpt-4o,1,1,1,1,0,0,1,1
wsmojr_1828,wsmojr,gpt-oss,1,1,1,1,1,1,1,1
wsmojr_1829,wsmojr,llama,1,1,1,1,0,0,0,1
wsqzcb_1833,wsqzcb,claude,1,1,1,1,0,0,0,1
wsqzcb_1834,wsqzcb,gpt-4o,1,1,1,1,0,0,0,1
wsqzcb_1835,wsqzcb,gpt-oss,1,1,1,1,0,1,1,1
wsqzcb_1836,wsqzcb,llama,1,1,1,1,0,0,0,1
wsrtyl_1840,wsrtyl,claude,1,1,1,1,0,0,0,1
wsrtyl_1841,wsrtyl,gpt-4o,1,1,1,1,0,1,1,1
wsrtyl_1842,wsrtyl,gpt-oss,1,1,1,1,0,1,0,1
wsrtyl_1843,wsrtyl,llama,1,1,1,1,0,1,0,1
wssf80_1847,wssf80,claude,1,1,1,1,0,0,0,1
wssf80_1848,wssf80,gpt-4o,1,1,1,1,0,1,1,1
wssf80_1849,wssf80,gpt-oss,1,1,1,1,0,1,0,1
wssf80_1850,wssf80,llama,1,1,1,1,0,1,1,1
wt3vwq_1854,wt3vwq,claude,1,1,1,1,0,1,1,1
wt3vwq_1855,wt3vwq,gpt-4o,1,1,1,1,0,1,1,1
wt3vwq_1856,wt3vwq,gpt-oss,1,1,1,1,0,1,0,1
wt3vwq_1857,wt3vwq,llama,1,1,1,1,0,0,0,1
wthygm_1861,wthygm,claude,1,1,1,1,0,0,0,1
wthygm_1862,wthygm,gpt-4o,1,1,1,1,0,1,1,1
wthygm_1863,wthygm,gpt-oss,1,1,1,1,1,1,0,1
wthygm_1864,wthygm,llama,1,1,1,1,0,1,1,1
wtzhj3_1868,wtzhj3,claude,1,1,1,1,0,1,0,1
wtzhj3_1869,wtzhj3,gpt-4o,1,1,1,1,0,1,1,1
wtzhj3_1870,wtzhj3,gpt-oss,1,1,1,1,0,1,1,1
wtzhj3_1871,wtzhj3,llama,1,1,1,1,0,1,1,1
wu8gf1_1875,wu8gf1,claude,1,1,1,1,0,1,0,1
wu8gf1_1876,wu8gf1,gpt-4o,1,1,1,1,0,1,1,1
wu8gf1_1877,wu8gf1,gpt-oss,1,1,1,1,0,1,0,1
wu8gf1_1878,wu8gf1,llama,1,1,1,1,0,0,0,1
wuj2xh_1882,wuj2xh,claude,1,1,1,1,0,1,1,1
wuj2xh_1883,wuj2xh,gpt-4o,1,0,1,1,0,1,1,1
wuj2xh_1884,wuj2xh,gpt-oss,1,1,1,1,1,1,1,1
wuj2xh_1885,wuj2xh,llama,1,0,1,1,1,1,1,1
wul4xj_1889,wul4xj,claude,1,1,1,1,0,1,1,1
wul4xj_1890,wul4xj,gpt-4o,1,1,1,1,0,1,1,1
wul4xj_1891,wul4xj,gpt-oss,1,1,1,1,1,1,1,1
wul4xj_1892,wul4xj,llama,1,1,1,1,1,1,1,1
wuo94k_1896,wuo94k,claude,1,1,1,1,0,1,1,1
wuo94k_1897,wuo94k,gpt-4o,1,1,1,1,0,1,1,1
wuo94k_1898,wuo94k,gpt-oss,1,1,1,1,1,1,1,1
wuo94k_1899,wuo94k,llama,1,1,1,1,0,1,1,1
wv5f9s_1903,wv5f9s,claude,1,1,1,1,0,1,0,1
wv5f9s_1904,wv5f9s,gpt-4o,1,1,1,1,0,1,1,1
wv5f9s_1905,wv5f9s,gpt-oss,1,1,1,1,0,0,0,1
wv5f9s_1906,wv5f9s,llama,1,1,1,1,0,0,0,1
wvmjz5_1910,wvmjz5,claude,1,1,1,1,0,0,0,1
wvmjz5_1911,wvmjz5,gpt-4o,1,1,1,1,0,1,1,1
wvmjz5_1912,wvmjz5,gpt-oss,1,1,1,1,0,1,0,1
wvmjz5_1913,wvmjz5,llama,1,1,1,1,0,1,0,1
wvxt4t_1916,wvxt4t,claude,1,1,1,1,0,0,0,1
wvxt4t_1917,wvxt4t,gpt-4o,1,1,1,1,0,1,1,1
wvxt4t_1918,wvxt4t,gpt-oss,1,1,1,1,0,0,0,1
wvxt4t_1919,wvxt4t,llama,1,1,1,1,0,0,0,1
ww7fn9_1923,ww7fn9,claude,1,1,1,1,0,1,0,1
ww7fn9_1924,ww7fn9,gpt-4o,1,1,1,1,0,1,0,1
ww7fn9_1925,ww7fn9,gpt-oss,1,1,1,1,0,1,0,1
ww7fn9_1926,ww7fn9,llama,1,1,1,1,0,1,1,1
wwmwbj_1930,wwmwbj,claude,1,1,1,1,0,0,0,1
wwmwbj_1931,wwmwbj,gpt-4o,1,1,1,1,0,1,1,1
wwmwbj_1932,wwmwbj,gpt-oss,1,1,1,1,0,1,0,1
wwmwbj_1933,wwmwbj,llama,1,1,1,1,0,1,1,1
wwo8n7_1937,wwo8n7,claude,1,1,1,1,0,0,0,1
wwo8n7_1938,wwo8n7,gpt-4o,1,1,1,1,0,1,1,1
wwo8n7_1939,wwo8n7,gpt-oss,1,1,1,1,0,1,0,1
wwo8n7_1940,wwo8n7,llama,1,1,1,1,0,1,1,1
wx3nde_1944,wx3nde,claude,1,1,1,1,0,1,1,1
wx3nde_1945,wx3nde,gpt-4o,1,1,1,1,0,1,1,1
wx3nde_1946,wx3nde,gpt-oss,1,1,1,1,0,1,1,1
wx3nde_1947,wx3nde,llama,1,1,1,1,1,1,1,1
wxbm65_1956,wxbm65,claude,1,1,1,1,0,1,1,1
wxbm65_1957,wxbm65,gpt-4o,1,1,1,1,0,1,1,1
wxbm65_1958,wxbm65,gpt-oss,1,1,1,1,1,1,0,1
wxbm65_1959,wxbm65,llama,1,1,1,1,0,1,0,1
wxdf7d_1962,wxdf7d,claude,0,1,1,1,1,1,0,0
wxdf7d_1963,wxdf7d,gpt-4o,1,1,1,1,1,1,1,1
wxdf7d_1964,wxdf7d,gpt-oss,0,1,1,1,1,1,0,1
wxdf7d_1965,wxdf7d,llama,1,1,1,1,1,1,1,1
wxusym_1969,wxusym,claude,0,1,1,1,0,0,0,1
wxusym_1970,wxusym,gpt-4o,1,1,1,1,0,1,1,1
wxusym_1971,wxusym,gpt-oss,0,1,1,1,0,1,0,1
wxusym_1972,wxusym,llama,1,1,1,1,0,1,1,1
wxyilr_1976,wxyilr,claude,1,1,1,1,0,0,0,1
wxyilr_1977,wxyilr,gpt-4o,1,1,1,1,0,1,1,1
wxyilr_1978,wxyilr,gpt-oss,1,1,1,1,0,1,1,1
wxyilr_1979,wxyilr,llama,1,1,1,1,0,0,0,1
wybbff_1983,wybbff,claude,1,1,1,1,0,0,0,1
wybbff_1984,wybbff,gpt-4o,1,1,1,1,0,1,1,1
wybbff_1985,wybbff,gpt-oss,1,1,1,1,0,1,1,1
wybbff_1986,wybbff,llama,1,1,1,1,0,0,1,1
wydhtb_1989,wydhtb,claude,1,1,1,1,0,1,1,1
wydhtb_1990,wydhtb,gpt-4o,1,1,1,1,0,1,1,1
wydhtb_1991,wydhtb,gpt-oss,1,1,1,1,0,1,0,1
wydhtb_1992,wydhtb,llama,1,1,1,1,0,1,1,1
wyjm92_1996,wyjm92,claude,1,1,1,1,0,1,1,1
wyjm92_1997,wyjm92,gpt-4o,1,1,1,1,0,1,1,1
wyjm92_1998,wyjm92,gpt-oss,1,1,1,1,0,1,0,1
wyjm92_1999,wyjm92,llama,1,1,1,1,0,1,1,1
wyq96r_2003,wyq96r,claude,1,1,1,1,0,0,0,1
wyq96r_2004,wyq96r,gpt-4o,1,1,1,1,0,1,1,1
wyq96r_2005,wyq96r,gpt-oss,1,1,1,1,0,1,1,1
wyq96r_2006,wyq96r,llama,1,1,1,1,0,1,1,1
wz1ng1_2010,wz1ng1,claude,1,1,1,1,0,1,1,1
wz1ng1_2011,wz1ng1,gpt-4o,1,1,1,1,0,1,0,1
wz1ng1_2012,wz1ng1,gpt-oss,1,1,1,1,0,1,1,1
wz1ng1_2013,wz1ng1,llama,1,1,1,1,0,0,0,1
wz5kuo_2022,wz5kuo,claude,1,1,1,1,0,0,0,1
wz5kuo_2023,wz5kuo,gpt-4o,1,1,1,1,0,1,1,1
wz5kuo_2024,wz5kuo,gpt-oss,1,1,1,1,0,1,0,1
wz5kuo_2025,wz5kuo,llama,1,1,1,1,0,1,1,1
wzaatz_2029,wzaatz,claude,0,1,1,1,0,0,0,1
wzaatz_2030,wzaatz,gpt-4o,1,1,1,1,0,1,1,1
wzaatz_2031,wzaatz,gpt-oss,1,1,1,1,0,1,1,1
wzaatz_2032,wzaatz,llama,1,1,1,1,0,0,0,1
wzm182_2036,wzm182,claude,1,1,1,1,0,0,0,1
wzm182_2037,wzm182,gpt-4o,1,1,1,1,0,1,1,1
wzm182_2038,wzm182,gpt-oss,1,1,1,1,0,1,1,1
wzm182_2039,wzm182,llama,1,1,1,1,0,0,0,1
wzrjy1_2043,wzrjy1,claude,1,1,1,1,0,1,0,1
wzrjy1_2044,wzrjy1,gpt-4o,1,1,1,1,0,1,1,1
wzrjy1_2045,wzrjy1,gpt-oss,1,1,1,1,0,1,1,1
wzrjy1_2046,wzrjy1,llama,1,1,1,1,0,1,1,1
x03dpx_2050,x03dpx,claude,1,1,1,1,0,1,1,1
x03dpx_2051,x03dpx,gpt-4o,1,1,1,1,0,1,1,1
x03dpx_2052,x03dpx,gpt-oss,1,1,1,1,0,1,1,1
x03dpx_2053,x03dpx,llama,1,1,1,1,0,1,1,1
x05z06_2057,x05z06,claude,1,1,1,1,0,0,0,1
x05z06_2058,x05z06,gpt-4o,1,1,1,1,0,1,1,1
x05z06_2059,x05z06,gpt-oss,1,1,1,1,0,1,1,1
x05z06_2060,x05z06,llama,1,1,1,1,0,0,1,1
x0qdh8_2070,x0qdh8,claude,0,0,0,0,0,0,0,0
x0qdh8_2071,x0qdh8,gpt-4o,0,0,0,0,0,0,0,0
x0qdh8_2072,x0qdh8,gpt-oss,0,0,0,0,0,0,0,0
x0qdh8_2073,x0qdh8,llama,0,0,0,0,0,0,0,0
x0zzso_2083,x0zzso,claude,1,1,1,1,0,0,0,1
x0zzso_2084,x0zzso,gpt-4o,1,1,1,1,0,1,1,1
x0zzso_2085,x0zzso,gpt-oss,1,1,1,1,0,1,0,1
x0zzso_2086,x0zzso,llama,1,1,1,1,0,0,0,1
x1jkwi_2090,x1jkwi,claude,1,1,1,1,0,0,0,1
x1jkwi_2091,x1jkwi,gpt-4o,1,1,1,1,0,0,0,1
x1jkwi_2092,x1jkwi,gpt-oss,1,1,1,1,0,1,1,1
x1jkwi_2093,x1jkwi,llama,1,1,1,1,0,0,1,1
x1wsfi_2102,x1wsfi,claude,0,1,1,1,1,1,1,1
x1wsfi_2103,x1wsfi,gpt-4o,1,1,1,1,0,1,1,1
x1wsfi_2104,x1wsfi,gpt-oss,1,1,1,1,0,0,0,1
x1wsfi_2105,x1wsfi,llama,1,1,1,1,1,1,0,1
x21aju_2114,x21aju,claude,1,1,1,1,0,1,0,1
x21aju_2115,x21aju,gpt-4o,1,1,1,1,0,1,1,1
x21aju_2116,x21aju,gpt-oss,1,1,1,1,0,1,1,1
x21aju_2117,x21aju,llama,1,1,1,1,0,1,1,1
x23ghh_2121,x23ghh,claude,1,1,1,1,0,1,0,1
x23ghh_2122,x23ghh,gpt-4o,1,0,1,1,0,1,1,1
x23ghh_2123,x23ghh,gpt-oss,1,1,1,1,0,1,1,1
x23ghh_2124,x23ghh,llama,1,1,1,1,0,1,0,1
x2d1za_2128,x2d1za,claude,1,1,1,1,0,0,0,1
x2d1za_2129,x2d1za,gpt-4o,1,1,1,1,0,1,1,1
x2d1za_2130,x2d1za,gpt-oss,1,1,1,1,0,0,1,1
x2d1za_2131,x2d1za,llama,1,1,1,1,0,0,0,1
x2gtwn_2134,x2gtwn,claude,1,1,1,1,0,1,0,1
x2gtwn_2135,x2gtwn,gpt-4o,1,1,1,1,0,1,1,1
x2gtwn_2136,x2gtwn,gpt-oss,1,1,1,1,0,1,1,1
x2gtwn_2137,x2gtwn,llama,1,1,1,1,0,1,1,1
x2tdnl_2140,x2tdnl,claude,1,1,1,1,0,1,1,1
x2tdnl_2141,x2tdnl,gpt-4o,1,1,1,1,0,1,1,1
x2tdnl_2142,x2tdnl,gpt-oss,1,1,1,1,0,1,1,1
x2tdnl_2143,x2tdnl,llama,1,1,1,1,0,1,1,1
x30b60_2147,x30b60,claude,1,1,1,1,0,1,0,1
x30b60_2148,x30b60,gpt-4o,1,1,1,1,0,1,1,1
x30b60_2149,x30b60,gpt-oss,1,1,1,1,0,1,0,1
x30b60_2150,x30b60,llama,1,1,1,1,0,1,0,1
x32s91_2154,x32s91,claude,1,1,1,1,0,1,1,1
x32s91_2155,x32s91,gpt-4o,1,1,1,1,0,1,0,1
x32s91_2156,x32s91,gpt-oss,1,1,1,1,0,1,1,1
x32s91_2157,x32s91,llama,1,1,1,1,0,1,0,1
x3gai1_2161,x3gai1,claude,1,1,1,1,0,1,0,1
x3gai1_2162,x3gai1,gpt-4o,1,1,1,1,0,1,1,1
x3gai1_2163,x3gai1,gpt-oss,1,1,1,1,0,1,0,1
x3gai1_2164,x3gai1,llama,1,1,1,1,0,1,1,1
x3j9vs_2168,x3j9vs,claude,1,1,1,1,0,1,0,1
x3j9vs_2169,x3j9vs,gpt-4o,1,1,1,1,0,1,1,1
x3j9vs_2170,x3j9vs,gpt-oss,1,1,1,1,0,1,1,1
x3j9vs_2171,x3j9vs,llama,1,1,1,1,0,1,1,1
x4tyz5_2181,x4tyz5,claude,1,1,1,1,0,1,1,1
x4tyz5_2182,x4tyz5,gpt-4o,1,1,1,1,0,1,1,1
x4tyz5_2183,x4tyz5,gpt-oss,1,1,1,1,0,1,0,1
x4tyz5_2184,x4tyz5,llama,1,1,1,1,0,0,0,1
x4zvwj_2188,x4zvwj,claude,0,0,0,0,0,0,0,0
x4zvwj_2189,x4zvwj,gpt-4o,0,0,0,0,0,0,0,0
x4zvwj_2190,x4zvwj,gpt-oss,0,0,0,0,0,0,0,0
x4zvwj_2191,x4zvwj,llama,0,0,0,0,0,0,0,0
x51l0d_2195,x51l0d,claude,1,1,1,1,1,1,1,1
x51l0d_2196,x51l0d,gpt-4o,1,1,1,1,0,1,1,1
x51l0d_2197,x51l0d,gpt-oss,1,1,1,1,1,1,1,1
x51l0d_2198,x51l0d,llama,1,1,1,1,0,1,1,1
x586s9_2202,x586s9,claude,0,1,1,1,1,1,0,0
x586s9_2203,x586s9,gpt-4o,1,1,1,1,1,1,1,0
x586s9_2204,x586s9,gpt-oss,1,1,1,1,1,1,1,0
x586s9_2205,x586s9,llama,1,1,1,1,1,1,1,0
x59fqd_2209,x59fqd,claude,0,1,1,1,1,1,0,1
x59fqd_2210,x59fqd,gpt-4o,1,1,1,1,0,1,1,1
x59fqd_2211,x59fqd,gpt-oss,0,1,1,1,1,1,1,1
x59fqd_2212,x59fqd,llama,0,1,1,1,1,1,0,1
x59n82_2216,x59n82,claude,1,1,1,1,0,1,1,1
x59n82_2217,x59n82,gpt-4o,1,1,1,1,0,1,1,1
x59n82_2218,x59n82,gpt-oss,1,1,1,1,0,1,1,1
